vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"03","002","012","0033",8,11,2.09999993e-01,0
"03","002","012","0194",4,76,1.46000004e+00,0
"03","002","012","0215",7,20,3.79999995e-01,0
"03","002","012","0216",5,42,8.10000002e-01,0
"03","002","012","0542",2,1561,3.00300007e+01,0
"03","002","012","0544",3,85,1.63000000e+00,0
"03","002","012","0547",1,3011,5.79099998e+01,0
"03","002","012","0807",6,41,7.90000021e-01,0
"03","002","999","0033",8,20,2.50000000e-01,0
"03","002","999","0194",5,93,1.13999999e+00,0
"03","002","999","0215",7,26,3.19999993e-01,0
"03","002","999","0216",4,101,1.24000001e+00,0
"03","002","999","0542",2,2316,2.83799992e+01,0
"03","002","999","0544",3,132,1.62000000e+00,0
"03","002","999","0547",1,5000,6.12700005e+01,0
"03","002","999","0807",6,47,5.79999983e-01,0
"03","003","013","0033",8,21,5.40000021e-01,0
"03","003","013","0194",6,28,7.20000029e-01,0
"03","003","013","0215",7,23,5.89999974e-01,0
"03","003","013","0216",4,46,1.17999995e+00,0
"03","003","013","0542",2,1423,3.65999985e+01,0
"03","003","013","0544",3,63,1.62000000e+00,0
"03","003","013","0547",1,2149,5.52700005e+01,0
"03","003","013","0807",5,45,1.15999997e+00,0
"03","003","023","0033",8,50,6.00000024e-01,0
"03","003","023","0194",6,103,1.24000001e+00,0
"03","003","023","0215",7,76,9.10000026e-01,0
"03","003","023","0216",5,109,1.30999994e+00,0
"03","003","023","0542",2,3290,3.94500008e+01,0
"03","003","023","0544",3,231,2.76999998e+00,0
"03","003","023","0547",1,3664,4.39300003e+01,0
"03","003","023","0807",4,222,2.66000009e+00,0
"03","003","999","0033",8,71,5.79999983e-01,0
"03","003","999","0194",6,131,1.07000005e+00,0
"03","003","999","0215",7,99,8.10000002e-01,0
"03","003","999","0216",5,155,1.26999998e+00,0
"03","003","999","0542",2,4713,3.85400009e+01,0
"03","003","999","0544",3,294,2.40000010e+00,0
"03","003","999","0547",1,5813,4.75400009e+01,0
"03","003","999","0807",4,267,2.18000007e+00,0
"03","004","002","0033",7,2,1.29999995e-01,0
"03","004","002","0194",5,11,6.89999998e-01,0
"03","004","002","0215",8,0,0.00000000e+00,0
"03","004","002","0216",3,23,1.44000006e+00,0
"03","004","002","0542",2,598,3.74700012e+01,0
"03","004","002","0544",4,12,7.50000000e-01,0
"03","004","002","0547",1,782,4.90000000e+01,0
"03","004","002","0807",6,5,3.10000002e-01,0
"03","004","999","0033",7,2,1.29999995e-01,0
"03","004","999","0194",5,11,6.89999998e-01,0
"03","004","999","0215",8,0,0.00000000e+00,0
"03","004","999","0216",3,23,1.44000006e+00,0
"03","004","999","0542",2,598,3.74700012e+01,0
"03","004","999","0544",4,12,7.50000000e-01,0
"03","004","999","0547",1,782,4.90000000e+01,0
"03","004","999","0807",6,5,3.10000002e-01,0
"03","005","008","0033",7,8,5.50000012e-01,0
"03","005","008","0194",6,13,8.99999976e-01,0
"03","005","008","0215",8,5,3.40000004e-01,0
"03","005","008","0216",4,34,2.33999991e+00,0
"03","005","008","0542",2,426,2.93600006e+01,0
"03","005","008","0544",5,18,1.24000001e+00,0
"03","005","008","0547",1,783,5.39599991e+01,0
"03","005","008","0807",3,71,4.88999987e+00,0
"03","005","031","0033",5,10,1.02999997e+00,0
"03","005","031","0194",6,9,9.20000017e-01,0
"03","005","031","0215",8,2,2.09999993e-01,0
"03","005","031","0216",3,22,2.25999999e+00,0
"03","005","031","0542",1,578,5.93400002e+01,0
"03","005","031","0544",4,16,1.63999999e+00,0
"03","005","031","0547",2,303,3.11100006e+01,0
"03","005","031","0807",7,8,8.19999993e-01,0
"03","005","999","0033",7,18,7.40000010e-01,0
"03","005","999","0194",6,22,9.10000026e-01,0
"03","005","999","0215",8,7,2.89999992e-01,0
"03","005","999","0216",4,56,2.30999994e+00,0
"03","005","999","0542",2,1004,4.14000015e+01,0
"03","005","999","0544",5,34,1.39999998e+00,0
"03","005","999","0547",1,1086,4.47799988e+01,0
"03","005","999","0807",3,79,3.25999999e+00,0
"03","006","029","0033",6,12,5.79999983e-01,0
"03","006","029","0194",5,22,1.07000005e+00,0
"03","006","029","0215",4,60,2.92000008e+00,0
"03","006","029","0216",8,5,2.39999995e-01,0
"03","006","029","0542",2,326,1.58400002e+01,0
"03","006","029","0544",3,92,4.46999979e+00,0
"03","006","029","0547",1,1340,6.51100006e+01,0
"03","006","029","0807",7,11,5.29999971e-01,0
"03","006","037","0033",7,7,1.59999996e-01,0
"03","006","037","0194",6,27,6.20000005e-01,0
"03","006","037","0215",5,41,9.39999998e-01,0
"03","006","037","0216",4,68,1.54999995e+00,0
"03","006","037","0542",1,1670,3.80999985e+01,0
"03","006","037","0544",3,873,1.99200001e+01,0
"03","006","037","0547",2,1491,3.40200005e+01,0
"03","006","037","0807",8,7,1.59999996e-01,0
"03","006","999","0033",7,19,2.89999992e-01,0
"03","006","999","0194",6,49,7.59999990e-01,0
"03","006","999","0215",4,101,1.57000005e+00,0
"03","006","999","0216",5,73,1.13000000e+00,0
"03","006","999","0542",2,1996,3.09899998e+01,0
"03","006","999","0544",3,965,1.49799995e+01,0
"03","006","999","0547",1,2831,4.39500008e+01,0
"03","006","999","0807",8,18,2.80000001e-01,0
"03","007","018","0033",7,13,5.00000000e-01,0
"03","007","018","0194",6,23,8.79999995e-01,0
"03","007","018","0215",8,11,4.19999987e-01,0
"03","007","018","0216",5,40,1.52999997e+00,0
"03","007","018","0542",1,1171,4.47299995e+01,0
"03","007","018","0544",3,130,4.96999979e+00,0
"03","007","018","0547",2,1034,3.95000000e+01,0
"03","007","018","0807",4,43,1.63999999e+00,0
"03","007","999","0033",7,13,5.00000000e-01,0
"03","007","999","0194",6,23,8.79999995e-01,0
"03","007","999","0215",8,11,4.19999987e-01,0
"03","007","999","0216",5,40,1.52999997e+00,0
"03","007","999","0542",1,1171,4.47299995e+01,0
"03","007","999","0544",3,130,4.96999979e+00,0
"03","007","999","0547",2,1034,3.95000000e+01,0
"03","007","999","0807",4,43,1.63999999e+00,0
"03","008","033","0033",7,160,1.12000000e+00,0
"03","008","033","0194",4,480,3.35999990e+00,0
"03","008","033","0215",8,144,1.00999999e+00,0
"03","008","033","0216",5,370,2.58999991e+00,0
"03","008","033","0542",2,4437,3.10300007e+01,0
"03","008","033","0544",3,563,3.94000006e+00,0
"03","008","033","0547",1,7264,5.07999992e+01,0
"03","008","033","0807",6,217,1.51999998e+00,0
"03","008","999","0033",7,160,1.12000000e+00,0
"03","008","999","0194",4,480,3.35999990e+00,0
"03","008","999","0215",8,144,1.00999999e+00,0
"03","008","999","0216",5,370,2.58999991e+00,0
"03","008","999","0542",2,4437,3.10300007e+01,0
"03","008","999","0544",3,563,3.94000006e+00,0
"03","008","999","0547",1,7264,5.07999992e+01,0
"03","008","999","0807",6,217,1.51999998e+00,0
"03","009","010","0033",8,42,6.99999988e-01,0
"03","009","010","0194",6,119,1.99000001e+00,0
"03","009","010","0215",5,131,2.19000006e+00,0
"03","009","010","0216",4,165,2.75000000e+00,0
"03","009","010","0542",2,2391,3.99000015e+01,0
"03","009","010","0544",3,386,6.44000006e+00,0
"03","009","010","0547",1,2436,4.06500015e+01,0
"03","009","010","0807",7,47,7.79999971e-01,0
"03","009","999","0033",8,42,6.99999988e-01,0
"03","009","999","0194",6,119,1.99000001e+00,0
"03","009","999","0215",5,131,2.19000006e+00,0
"03","009","999","0216",4,165,2.75000000e+00,0
"03","009","999","0542",2,2391,3.99000015e+01,0
"03","009","999","0544",3,386,6.44000006e+00,0
"03","009","999","0547",1,2436,4.06500015e+01,0
"03","009","999","0807",7,47,7.79999971e-01,0
"03","010","014","0033",7,6,7.40000010e-01,0
"03","010","014","0194",3,23,2.82999992e+00,0
"03","010","014","0215",8,3,3.70000005e-01,0
"03","010","014","0216",5,8,9.90000010e-01,0
"03","010","014","0542",2,162,1.99500008e+01,0
"03","010","014","0544",4,19,2.33999991e+00,0
"03","010","014","0547",1,538,6.62600021e+01,0
"03","010","014","0807",6,8,9.90000010e-01,0
"03","010","015","0033",7,2,4.69999999e-01,0
"03","010","015","0194",4,6,1.39999998e+00,0
"03","010","015","0215",6,2,4.69999999e-01,0
"03","010","015","0216",5,3,6.99999988e-01,0
"03","010","015","0542",2,87,2.03299999e+01,0
"03","010","015","0544",3,11,2.56999993e+00,0
"03","010","015","0547",1,309,7.21999969e+01,0
"03","010","015","0807",8,2,4.69999999e-01,0
"03","010","017","0033",8,9,8.99999976e-01,0
"03","010","017","0194",5,20,2.00999999e+00,0
"03","010","017","0215",7,14,1.40999997e+00,0
"03","010","017","0216",4,32,3.22000003e+00,0
"03","010","017","0542",2,208,2.08999996e+01,0
"03","010","017","0544",3,97,9.75000000e+00,0
"03","010","017","0547",1,583,5.85900002e+01,0
"03","010","017","0807",6,16,1.61000001e+00,0
"03","010","024","0033",7,5,5.40000021e-01,0
"03","010","024","0194",5,12,1.28999996e+00,0
"03","010","024","0215",8,1,1.09999999e-01,0
"03","010","024","0216",3,33,3.53999996e+00,0
"03","010","024","0542",2,282,3.02299995e+01,0
"03","010","024","0544",4,24,2.56999993e+00,0
"03","010","024","0547",1,538,5.76599998e+01,0
"03","010","024","0807",6,11,1.17999995e+00,0
"03","010","999","0033",7,22,6.89999998e-01,0
"03","010","999","0194",5,61,1.92999995e+00,0
"03","010","999","0215",8,20,6.29999995e-01,0
"03","010","999","0216",4,76,2.40000010e+00,0
"03","010","999","0542",2,739,2.33299999e+01,0
"03","010","999","0544",3,151,4.76999998e+00,0
"03","010","999","0547",1,1968,6.21199989e+01,0
"03","010","999","0807",6,37,1.16999996e+00,0
"03","011","019","0033",8,5,2.30000004e-01,0
"03","011","019","0194",5,15,6.80000007e-01,0
"03","011","019","0215",7,7,3.19999993e-01,0
"03","011","019","0216",3,19,8.60000014e-01,0
"03","011","019","0542",2,798,3.61199989e+01,0
"03","011","019","0544",4,16,7.20000029e-01,0
"03","011","019","0547",1,1195,5.40999985e+01,0
"03","011","019","0807",6,13,5.89999974e-01,0
"03","011","030","0033",4,57,2.09999990e+00,0
"03","011","030","0194",7,28,1.02999997e+00,0
"03","011","030","0215",6,44,1.62000000e+00,0
"03","011","030","0216",5,56,2.06999993e+00,0
"03","011","030","0542",2,775,2.86200008e+01,0
"03","011","030","0544",8,27,1.00000000e+00,0
"03","011","030","0547",1,1142,4.21699982e+01,0
"03","011","030","0807",3,475,1.75400009e+01,0
"03","011","036","0033",7,1,1.29999995e-01,0
"03","011","036","0194",4,5,6.29999995e-01,0
"03","011","036","0215",6,1,1.29999995e-01,0
"03","011","036","0216",8,0,0.00000000e+00,0
"03","011","036","0542",2,324,4.08100014e+01,0
"03","011","036","0544",3,30,3.77999997e+00,0
"03","011","036","0547",1,412,5.18899994e+01,0
"03","011","036","0807",5,4,5.00000000e-01,0
"03","011","999","0033",6,63,1.10000002e+00,0
"03","011","999","0194",8,48,8.39999974e-01,0
"03","011","999","0215",7,52,9.10000026e-01,0
"03","011","999","0216",4,75,1.30999994e+00,0
"03","011","999","0542",2,1897,3.32200012e+01,0
"03","011","999","0544",5,73,1.27999997e+00,0
"03","011","999","0547",1,2749,4.81399994e+01,0
"03","011","999","0807",3,492,8.60999966e+00,0
"03","012","001","0033",7,6,3.40000004e-01,0
"03","012","001","0194",3,15,8.39999974e-01,0
"03","012","001","0215",8,3,1.70000002e-01,0
"03","012","001","0216",4,12,6.70000017e-01,0
"03","012","001","0542",2,285,1.60300007e+01,0
"03","012","001","0544",6,9,5.09999990e-01,0
"03","012","001","0547",1,1388,7.80699997e+01,0
"03","012","001","0807",5,12,6.70000017e-01,0
"03","012","003","0033",7,69,9.39999998e-01,0
"03","012","003","0194",3,384,5.21999979e+00,0
"03","012","003","0215",5,127,1.73000002e+00,0
"03","012","003","0216",4,151,2.04999995e+00,0
"03","012","003","0542",1,3316,4.50800018e+01,0
"03","012","003","0544",6,116,1.58000004e+00,0
"03","012","003","0547",2,2542,3.45600014e+01,0
"03","012","003","0807",8,65,8.79999995e-01,0
"03","012","999","0033",8,75,8.19999993e-01,0
"03","012","999","0194",3,399,4.36999989e+00,0
"03","012","999","0215",5,130,1.41999996e+00,0
"03","012","999","0216",4,163,1.77999997e+00,0
"03","012","999","0542",2,3601,3.94199982e+01,0
"03","012","999","0544",6,125,1.37000000e+00,0
"03","012","999","0547",1,3930,4.30299988e+01,0
"03","012","999","0807",7,77,8.39999974e-01,0
"03","013","005","0033",8,35,5.09999990e-01,0
"03","013","005","0194",4,171,2.49000001e+00,0
"03","013","005","0215",7,113,1.64999998e+00,0
"03","013","005","0216",5,159,2.31999993e+00,0
"03","013","005","0542",1,3067,4.47299995e+01,0
"03","013","005","0544",3,208,3.02999997e+00,0
"03","013","005","0547",2,2613,3.81100006e+01,0
"03","013","005","0807",6,141,2.05999994e+00,0
"03","013","007","0033",8,0,0.00000000e+00,0
"03","013","007","0194",4,7,1.07000005e+00,0
"03","013","007","0215",7,0,0.00000000e+00,0
"03","013","007","0216",5,1,1.50000006e-01,0
"03","013","007","0542",1,371,5.65499992e+01,0
"03","013","007","0544",3,12,1.83000004e+00,0
"03","013","007","0547",2,259,3.94799995e+01,0
"03","013","007","0807",6,1,1.50000006e-01,0
"03","013","011","0033",8,2,3.00000012e-01,0
"03","013","011","0194",4,14,2.06999993e+00,0
"03","013","011","0215",7,3,4.39999998e-01,0
"03","013","011","0216",6,8,1.17999995e+00,0
"03","013","011","0542",2,157,2.31900005e+01,0
"03","013","011","0544",3,36,5.32000017e+00,0
"03","013","011","0547",1,427,6.30699997e+01,0
"03","013","011","0807",5,9,1.33000004e+00,0
"03","013","016","0033",6,10,5.40000021e-01,0
"03","013","016","0194",8,8,4.30000007e-01,0
"03","013","016","0215",7,9,4.79999989e-01,0
"03","013","016","0216",3,117,6.28000021e+00,0
"03","013","016","0542",2,455,2.44400005e+01,0
"03","013","016","0544",4,18,9.70000029e-01,0
"03","013","016","0547",1,1088,5.84300003e+01,0
"03","013","016","0807",5,14,7.50000000e-01,0
"03","013","020","0033",8,3,3.49999994e-01,0
"03","013","020","0194",5,12,1.38000000e+00,0
"03","013","020","0215",7,4,4.60000008e-01,0
"03","013","020","0216",6,9,1.03999996e+00,0
"03","013","020","0542",1,434,4.99399986e+01,0
"03","013","020","0544",3,21,2.42000008e+00,0
"03","013","020","0547",2,369,4.24599991e+01,0
"03","013","020","0807",4,13,1.50000000e+00,0
"03","013","021","0033",7,2,2.30000004e-01,0
"03","013","021","0194",4,7,8.10000002e-01,0
"03","013","021","0215",5,3,3.49999994e-01,0
"03","013","021","0216",6,3,3.49999994e-01,0
"03","013","021","0542",1,546,6.34099998e+01,0
"03","013","021","0544",3,12,1.38999999e+00,0
"03","013","021","0547",2,268,3.11299992e+01,0
"03","013","021","0807",8,2,2.30000004e-01,0
"03","013","022","0033",8,0,0.00000000e+00,0
"03","013","022","0194",5,12,1.85000002e+00,0
"03","013","022","0215",4,13,2.00000000e+00,0
"03","013","022","0216",7,3,4.60000008e-01,0
"03","013","022","0542",2,122,1.87999992e+01,0
"03","013","022","0544",3,23,3.53999996e+00,0
"03","013","022","0547",1,459,7.07200012e+01,0
"03","013","022","0807",6,5,7.69999981e-01,0
"03","013","025","0033",7,0,0.00000000e+00,0
"03","013","025","0194",6,0,0.00000000e+00,0
"03","013","025","0215",4,0,0.00000000e+00,0
"03","013","025","0216",5,0,0.00000000e+00,0
"03","013","025","0542",3,0,0.00000000e+00,0
"03","013","025","0544",2,0,0.00000000e+00,0
"03","013","025","0547",1,0,0.00000000e+00,0
"03","013","025","0807",8,0,0.00000000e+00,0
"03","013","034","0033",7,9,1.91999996e+00,0
"03","013","034","0194",3,19,4.05999994e+00,0
"03","013","034","0215",6,10,2.14000010e+00,0
"03","013","034","0216",8,4,8.50000024e-01,0
"03","013","034","0542",2,145,3.09799995e+01,0
"03","013","034","0544",5,10,2.14000010e+00,0
"03","013","034","0547",1,230,4.91500015e+01,0
"03","013","034","0807",4,11,2.34999990e+00,0
"03","013","999","0033",8,61,4.69999999e-01,0
"03","013","999","0194",5,250,1.94000006e+00,0
"03","013","999","0215",7,155,1.20000005e+00,0
"03","013","999","0216",4,304,2.35999990e+00,0
"03","013","999","0542",2,5297,4.10699997e+01,0
"03","013","999","0544",3,340,2.64000010e+00,0
"03","013","999","0547",1,5713,4.42900009e+01,0
"03","013","999","0807",6,196,1.51999998e+00,0
"03","014","004","0033",8,0,0.00000000e+00,0
"03","014","004","0194",6,3,5.19999981e-01,0
"03","014","004","0215",7,2,3.49999994e-01,0
"03","014","004","0216",5,24,4.15000010e+00,0
"03","014","004","0542",1,389,6.71800003e+01,0
"03","014","004","0544",3,44,7.59999990e+00,0
"03","014","004","0547",2,77,1.33000002e+01,0
"03","014","004","0807",4,32,5.53000021e+00,0
"03","014","999","0033",8,0,0.00000000e+00,0
"03","014","999","0194",6,3,5.19999981e-01,0
"03","014","999","0215",7,2,3.49999994e-01,0
"03","014","999","0216",5,24,4.15000010e+00,0
"03","014","999","0542",1,389,6.71800003e+01,0
"03","014","999","0544",3,44,7.59999990e+00,0
"03","014","999","0547",2,77,1.33000002e+01,0
"03","014","999","0807",4,32,5.53000021e+00,0
"03","015","009","0033",8,2,5.99999987e-02,0
"03","015","009","0194",5,22,6.49999976e-01,0
"03","015","009","0215",7,7,2.09999993e-01,0
"03","015","009","0216",6,16,4.69999999e-01,0
"03","015","009","0542",2,1227,3.61300011e+01,0
"03","015","009","0544",4,63,1.86000001e+00,0
"03","015","009","0547",1,1836,5.40600014e+01,0
"03","015","009","0807",3,80,2.35999990e+00,0
"03","015","032","0033",8,33,4.69999999e-01,0
"03","015","032","0194",4,97,1.37000000e+00,0
"03","015","032","0215",7,67,9.49999988e-01,0
"03","015","032","0216",5,94,1.33000004e+00,0
"03","015","032","0542",2,1655,2.33700008e+01,0
"03","015","032","0544",3,951,1.34300003e+01,0
"03","015","032","0547",1,3719,5.25099983e+01,0
"03","015","032","0807",6,79,1.12000000e+00,0
"03","015","999","0033",8,35,3.30000013e-01,0
"03","015","999","0194",5,119,1.13999999e+00,0
"03","015","999","0215",7,74,7.09999979e-01,0
"03","015","999","0216",6,110,1.04999995e+00,0
"03","015","999","0542",2,2882,2.75100002e+01,0
"03","015","999","0544",3,1014,9.68000031e+00,0
"03","015","999","0547",1,5555,5.30200005e+01,0
"03","015","999","0807",4,159,1.51999998e+00,0
"03","016","027","0033",8,10,3.49999994e-01,0
"03","016","027","0194",5,28,9.80000019e-01,0
"03","016","027","0215",4,56,1.96000004e+00,0
"03","016","027","0216",7,24,8.39999974e-01,0
"03","016","027","0542",2,440,1.54300003e+01,0
"03","016","027","0544",3,76,2.66000009e+00,0
"03","016","027","0547",1,1645,5.76800003e+01,0
"03","016","027","0807",6,28,9.80000019e-01,0
"03","016","028","0033",8,31,3.00000012e-01,0
"03","016","028","0194",4,132,1.28999996e+00,0
"03","016","028","0215",5,130,1.26999998e+00,0
"03","016","028","0216",6,61,5.89999974e-01,0
"03","016","028","0542",2,2778,2.70900002e+01,0
"03","016","028","0544",3,281,2.74000001e+00,0
"03","016","028","0547",1,5863,5.71800003e+01,0
"03","016","028","0807",7,57,5.60000002e-01,0
"03","016","999","0033",8,41,3.10000002e-01,0
"03","016","999","0194",5,160,1.22000003e+00,0
"03","016","999","0215",4,186,1.41999996e+00,0
"03","016","999","0216",6,85,6.49999976e-01,0
"03","016","999","0542",2,3218,2.45599995e+01,0
"03","016","999","0544",3,357,2.72000003e+00,0
"03","016","999","0547",1,7508,5.72900009e+01,0
"03","016","999","0807",7,85,6.49999976e-01,0
"03","999","999","0033",8,1395,7.59999990e-01,0
"03","999","999","0194",4,5531,3.00999999e+00,0
"03","999","999","0215",7,2206,1.20000005e+00,0
"03","999","999","0216",6,3057,1.65999997e+00,0
"03","999","999","0542",2,64938,3.53600006e+01,0
"03","999","999","0544",3,7628,4.15000010e+00,0
"03","999","999","0547",1,86006,4.68300018e+01,0
"03","999","999","0807",5,3181,1.73000002e+00,0
"13","001","999","0006",3,6554,9.14999962e+00,0
"13","001","999","0074",7,822,1.14999998e+00,0
"13","001","999","0181",5,1265,1.76999998e+00,0
"13","001","999","0221",8,490,6.80000007e-01,0
"13","001","999","0503",4,6286,8.77000046e+00,0
"13","001","999","0529",6,1199,1.66999996e+00,0
"13","001","999","0562",2,14051,1.96100006e+01,0
"13","001","999","0857",1,37546,5.24000015e+01,0
"13","002","999","0006",3,12110,1.07299995e+01,0
"13","002","999","0074",7,1401,1.24000001e+00,0
"13","002","999","0181",6,1868,1.65999997e+00,0
"13","002","999","0221",8,963,8.50000024e-01,0
"13","002","999","0503",4,11513,1.01999998e+01,0
"13","002","999","0529",5,1914,1.70000005e+00,0
"13","002","999","0562",2,24569,2.17700005e+01,0
"13","002","999","0857",1,53660,4.75499992e+01,0
"13","003","999","0006",4,16605,1.01199999e+01,0
"13","003","999","0074",7,2042,1.24000001e+00,0
"13","003","999","0181",6,2864,1.75000000e+00,0
"13","003","999","0221",8,1346,8.19999993e-01,0
"13","003","999","0503",3,18355,1.11899996e+01,0
"13","003","999","0529",5,3536,2.16000009e+00,0
"13","003","999","0562",2,41580,2.53400002e+01,0
"13","003","999","0857",1,69937,4.26300011e+01,0
"13","004","999","0006",4,10193,9.03999996e+00,0
"13","004","999","0074",7,1150,1.01999998e+00,0
"13","004","999","0181",6,1918,1.70000005e+00,0
"13","004","999","0221",8,915,8.10000002e-01,0
"13","004","999","0503",3,13193,1.17100000e+01,0
"13","004","999","0529",5,2365,2.09999990e+00,0
"13","004","999","0562",2,33007,2.92900009e+01,0
"13","004","999","0857",1,41387,3.67299995e+01,0
"13","005","999","0006",4,784,3.24000001e+00,0
"13","005","999","0074",6,278,1.14999998e+00,0
"13","005","999","0181",7,274,1.13000000e+00,0
"13","005","999","0221",8,172,7.09999979e-01,0
"13","005","999","0503",3,2168,8.94999981e+00,0
"13","005","999","0529",5,457,1.88999999e+00,0
"13","005","999","0562",1,11911,4.91899986e+01,0
"13","005","999","0857",2,6651,2.74699993e+01,0
"13","006","999","0006",4,8208,7.59000015e+00,0
"13","006","999","0074",7,1369,1.26999998e+00,0
"13","006","999","0181",6,1402,1.29999995e+00,0
"13","006","999","0221",8,823,7.59999990e-01,0
"13","006","999","0503",3,9409,8.69999981e+00,0
"13","006","999","0529",5,1579,1.46000004e+00,0
"13","006","999","0562",1,47280,4.37299995e+01,0
"13","006","999","0857",2,32004,2.96000004e+01,0
"13","007","999","0006",3,7384,9.64000034e+00,0
"13","007","999","0074",7,882,1.14999998e+00,0
"13","007","999","0181",5,1440,1.88000000e+00,0
"13","007","999","0221",8,714,9.30000007e-01,0
"13","007","999","0503",4,7309,9.53999996e+00,0
"13","007","999","0529",6,1388,1.80999994e+00,0
"13","007","999","0562",2,19665,2.56700001e+01,0
"13","007","999","0857",1,34210,4.46500015e+01,0
"13","008","999","0006",5,516,2.76999998e+00,0
"13","008","999","0074",7,270,1.45000005e+00,0
"13","008","999","0181",8,270,1.45000005e+00,0
"13","008","999","0221",6,329,1.76999998e+00,0
"13","008","999","0503",3,1265,6.78999996e+00,0
"13","008","999","0529",4,583,3.13000011e+00,0
"13","008","999","0562",1,7515,4.03400002e+01,0
"13","008","999","0857",2,6247,3.35299988e+01,0
"13","009","999","0006",4,4939,6.96999979e+00,0
"13","009","999","0074",8,692,9.80000019e-01,0
"13","009","999","0181",6,1485,2.09999990e+00,0
"13","009","999","0221",7,718,1.00999999e+00,0
"13","009","999","0503",3,6497,9.17000008e+00,0
"13","009","999","0529",5,1492,2.10999990e+00,0
"13","009","999","0562",1,26980,3.80699997e+01,0
"13","009","999","0857",2,24780,3.49599991e+01,0
"13","010","999","0006",4,1882,7.34999990e+00,0
"13","010","999","0074",7,305,1.19000006e+00,0
"13","010","999","0181",6,533,2.07999992e+00,0
"13","010","999","0221",8,249,9.70000029e-01,0
"13","010","999","0503",3,2422,9.44999981e+00,0
"13","010","999","0529",5,722,2.81999993e+00,0
"13","010","999","0562",2,7384,2.88199997e+01,0
"13","010","999","0857",1,9959,3.88699989e+01,0
"13","011","999","0006",4,1595,4.78000021e+00,0
"13","011","999","0074",7,382,1.14999998e+00,0
"13","011","999","0181",5,557,1.66999996e+00,0
"13","011","999","0221",8,242,7.30000019e-01,0
"13","011","999","0503",3,2130,6.38999987e+00,0
"13","011","999","0529",6,550,1.64999998e+00,0
"13","011","999","0562",2,10614,3.18299999e+01,0
"13","011","999","0857",1,14446,4.33199997e+01,0
"13","012","999","0006",4,682,2.30999994e+00,0
"13","012","999","0074",7,286,9.70000029e-01,0
"13","012","999","0181",6,405,1.37000000e+00,0
"13","012","999","0221",8,204,6.89999998e-01,0
"13","012","999","0503",3,1627,5.51000023e+00,0
"13","012","999","0529",5,409,1.38999999e+00,0
"13","012","999","0562",1,14577,4.94000015e+01,0
"13","012","999","0857",2,9566,3.24199982e+01,0
"13","013","999","0006",4,926,4.76000023e+00,0
"13","013","999","0074",5,476,2.45000005e+00,0
"13","013","999","0181",7,420,2.16000009e+00,0
"13","013","999","0221",8,187,9.59999979e-01,0
"13","013","999","0503",3,1498,7.69999981e+00,0
"13","013","999","0529",6,464,2.39000010e+00,0
"13","013","999","0562",1,8419,4.32799988e+01,0
"13","013","999","0857",2,5662,2.91100006e+01,0
"13","014","999","0006",5,225,2.25000000e+00,0
"13","014","999","0074",6,97,9.70000029e-01,0
"13","014","999","0181",7,91,9.10000026e-01,0
"13","014","999","0221",8,63,6.29999995e-01,0
"13","014","999","0503",3,560,5.61000013e+00,0
"13","014","999","0529",4,419,4.19999981e+00,0
"13","014","999","0562",1,3649,3.65299988e+01,0
"13","014","999","0857",2,3558,3.56199989e+01,0
"13","015","999","0006",5,92,1.32000005e+00,0
"13","015","999","0074",6,41,5.89999974e-01,0
"13","015","999","0181",7,39,5.60000002e-01,0
"13","015","999","0221",8,28,4.00000006e-01,0
"13","015","999","0503",3,142,2.02999997e+00,0
"13","015","999","0529",4,137,1.96000004e+00,0
"13","015","999","0562",2,2462,3.52700005e+01,0
"13","015","999","0857",1,3577,5.12400017e+01,0
"13","016","999","0006",6,1175,1.09000003e+00,0
"13","016","999","0074",8,787,7.30000019e-01,0
"13","016","999","0181",5,2088,1.92999995e+00,0
"13","016","999","0221",7,858,7.90000021e-01,0
"13","016","999","0503",3,4065,3.75000000e+00,0
"13","016","999","0529",4,2548,2.34999990e+00,0
"13","016","999","0562",1,50660,4.67900009e+01,0
"13","016","999","0857",2,40661,3.75499992e+01,0
"13","017","999","0006",7,210,1.28999996e+00,0
"13","017","999","0074",4,379,2.33999991e+00,0
"13","017","999","0181",6,281,1.73000002e+00,0
"13","017","999","0221",8,119,7.30000019e-01,0
"13","017","999","0503",3,842,5.19000006e+00,0
"13","017","999","0529",5,327,2.01999998e+00,0
"13","017","999","0562",1,7579,4.67099991e+01,0
"13","017","999","0857",2,4891,3.01399994e+01,0
"13","018","999","0006",8,143,5.19999981e-01,0
"13","018","999","0074",5,539,1.96000004e+00,0
"13","018","999","0181",3,753,2.73000002e+00,0
"13","018","999","0221",7,233,8.50000024e-01,0
"13","018","999","0503",4,640,2.31999993e+00,0
"13","018","999","0529",6,340,1.23000002e+00,0
"13","018","999","0562",2,11007,3.99300003e+01,0
"13","018","999","0857",1,11374,4.12599983e+01,0
"13","991","999","0006",4,34136,9.15999985e+00,0
"13","991","999","0074",7,4292,1.14999998e+00,0
"13","991","999","0181",6,6321,1.70000005e+00,0
"13","991","999","0221",8,2923,7.79999971e-01,0
"13","991","999","0503",3,40002,1.07399998e+01,0
"13","991","999","0529",5,7557,2.02999997e+00,0
